binder,extra water,alkaline solution,molarity of mix,fine aggregate,coarse aggregate,age,curing temperature,compressive strength,water,pozzolan,foaming agent,density,concrete type,water binder ratio
405.0,20.25,162.0,13.0,683.0,1269.0,28.0,60.0,26.96444,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,28.0,60.0,30.21999,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,28.0,60.0,32.19,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,28.0,60.0,31.82,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,28.0,60.0,31.58,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,28.0,60.0,30.83,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,42.0,60.0,20.69122,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,42.0,60.0,27.50548,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,42.0,60.0,30.83099,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,42.0,60.0,32.56,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,42.0,60.0,32.32,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,42.0,60.0,31.95,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,42.0,60.0,31.37,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,56.0,60.0,21.02703,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,56.0,60.0,27.74335,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,56.0,60.0,31.03621,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,56.0,60.0,32.9,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,56.0,60.0,32.63,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,56.0,60.0,31.51,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,56.0,60.0,32.32,,,,,0,0.7
400.0,40.0,160.02,16.0,852.5,852.5,7.0,65.0,12.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,7.0,65.0,39.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,7.0,65.0,31.8,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,7.0,65.0,33.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,7.0,65.0,32.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,7.0,65.0,22.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,7.0,70.0,23.5,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,7.0,27.0,14.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,7.0,22.0,6.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,7.0,70.0,22.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,7.0,27.0,14.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,7.0,22.0,12.3,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,7.0,70.0,15.5,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,7.0,27.0,17.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,7.0,22.0,18.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,7.0,70.0,16.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,7.0,27.0,15.1,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,7.0,22.0,17.3,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,7.0,70.0,18.4,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,7.0,27.0,15.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,7.0,22.0,14.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,7.0,70.0,22.3,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,7.0,27.0,9.1,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,7.0,22.0,10.3,,,,,0,0.50005
400.0,54.0,160.02,16.0,825.7,825.7,7.0,65.0,24.1,,,,,0,0.53505
400.0,30.0,160.02,16.0,865.6,865.6,7.0,70.0,19.1,,,,,0,0.47505000000000003
400.0,54.0,160.02,16.0,834.2,834.2,7.0,70.0,16.5,,,,,0,0.53505
400.0,54.0,160.02,16.0,861.4,861.4,7.0,65.0,37.4,,,,,0,0.53505
400.0,54.0,160.02,12.0,857.7,857.7,7.0,65.0,28.6,,,,,0,0.53505
400.0,54.0,160.02,8.0,853.9,853.9,7.0,65.0,13.0,,,,,0,0.53505
400.0,54.0,160.02,12.0,853.5,853.5,7.0,65.0,23.4,,,,,0,0.53505
400.0,54.0,160.02,12.0,849.3,849.3,7.0,65.0,15.3,,,,,0,0.53505
400.0,54.0,160.02,12.0,861.9,861.9,7.0,70.0,18.0,,,,,0,0.53505
400.0,20.0,160.02,8.0,858.1,858.1,7.0,70.0,5.7,,,,,0,0.45005
400.0,54.0,160.02,16.0,874.5,874.5,7.0,65.0,39.0,,,,,0,0.53505
400.0,54.0,160.02,16.0,884.0,884.0,7.0,65.0,24.1,,,,,0,0.53505
400.0,54.0,160.02,16.0,895.2,895.2,7.0,65.0,20.3,,,,,0,0.53505
400.0,54.0,160.02,16.0,900.7,900.7,7.0,65.0,16.8,,,,,0,0.53505
400.0,54.0,160.02,16.0,888.3,888.3,7.0,70.0,16.5,,,,,0,0.53505
400.0,54.0,160.02,16.0,899.6,899.6,7.0,70.0,14.2,,,,,0,0.53505
400.0,54.0,160.02,16.0,904.9,904.9,7.0,70.0,9.8,,,,,0,0.53505
400.0,40.0,160.02,16.0,852.5,852.5,28.0,65.0,21.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,28.0,65.0,42.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,28.0,65.0,35.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,28.0,65.0,34.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,28.0,65.0,35.9,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,28.0,65.0,25.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,28.0,70.0,27.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,28.0,27.0,19.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,852.5,852.5,28.0,22.0,10.4,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,28.0,70.0,22.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,28.0,27.0,17.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,848.3,848.3,28.0,22.0,15.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,28.0,70.0,17.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,28.0,27.0,20.8,,,,,0,0.50005
400.0,40.0,160.02,16.0,844.1,844.1,28.0,22.0,21.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,28.0,70.0,10.2,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,28.0,27.0,18.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,839.9,839.9,28.0,22.0,20.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,28.0,70.0,20.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,28.0,27.0,18.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,846.2,846.2,28.0,22.0,18.4,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,28.0,70.0,25.0,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,28.0,27.0,11.6,,,,,0,0.50005
400.0,40.0,160.02,16.0,850.4,850.4,28.0,22.0,13.0,,,,,0,0.50005
400.0,54.0,160.02,16.0,825.7,825.7,28.0,65.0,27.6,,,,,0,0.53505
400.0,30.0,160.02,16.0,865.6,865.6,28.0,70.0,29.0,,,,,0,0.47505000000000003
400.0,54.0,160.02,16.0,834.2,834.2,28.0,70.0,25.2,,,,,0,0.53505
400.0,54.0,160.02,16.0,861.4,861.4,28.0,65.0,43.0,,,,,0,0.53505
400.0,54.0,160.02,12.0,857.7,857.7,28.0,65.0,34.0,,,,,0,0.53505
400.0,54.0,160.02,8.0,853.9,853.9,28.0,65.0,15.4,,,,,0,0.53505
400.0,54.0,160.02,12.0,853.5,853.5,28.0,65.0,27.8,,,,,0,0.53505
400.0,54.0,160.02,12.0,849.3,849.3,28.0,65.0,18.2,,,,,0,0.53505
400.0,54.0,160.02,12.0,861.9,861.9,28.0,70.0,22.0,,,,,0,0.53505
400.0,20.0,160.02,8.0,858.1,858.1,28.0,70.0,8.1,,,,,0,0.45005
400.0,54.0,160.02,16.0,874.5,874.5,28.0,65.0,44.0,,,,,0,0.53505
400.0,54.0,160.02,16.0,884.0,884.0,28.0,65.0,28.4,,,,,0,0.53505
400.0,54.0,160.02,16.0,895.2,895.2,28.0,65.0,24.3,,,,,0,0.53505
400.0,54.0,160.02,16.0,900.7,900.7,28.0,65.0,20.2,,,,,0,0.53505
400.0,54.0,160.02,16.0,888.3,888.3,28.0,70.0,20.0,,,,,0,0.53505
400.0,54.0,160.02,16.0,899.6,899.6,28.0,70.0,17.4,,,,,0,0.53505
400.0,54.0,106.68,16.0,904.9,904.9,28.0,70.0,12.3,,,,,0,0.4017
455.0,21.7,195.8,14.0,480.9,721.6,7.0,23.0,15.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,23.0,16.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,23.0,18.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,23.0,10.2,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,23.0,5.7,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,23.0,19.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,23.0,20.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,23.0,21.2,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,23.0,12.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,23.0,7.3,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,23.0,21.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,23.0,23.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,23.0,25.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,23.0,15.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,23.0,10.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,35.0,20.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,35.0,30.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,35.0,24.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,35.0,16.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,35.0,8.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,35.0,26.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,35.0,42.6,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,35.0,36.4,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,35.0,22.3,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,35.0,10.4,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,35.0,36.1,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,35.0,48.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,35.0,42.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,35.0,27.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,35.0,13.4,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,60.0,60.7,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,60.0,69.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,60.0,64.9,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,60.0,26.9,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,7.0,60.0,16.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,60.0,62.4,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,60.0,72.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,60.0,66.5,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,60.0,27.8,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,14.0,60.0,19.7,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,60.0,65.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,60.0,75.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,60.0,68.0,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,60.0,34.6,,,,,0,0.47802197802197804
455.0,21.7,195.8,14.0,480.9,721.6,28.0,60.0,21.5,,,,,0,0.47802197802197804
414.0,0.0,208.0,10.0,588.0,1091.0,7.0,23.0,19.89,,,,,0,0.5024154589371981
414.0,0.0,208.0,15.0,588.0,1091.0,7.0,23.0,22.3,,,,,0,0.5024154589371981
414.0,0.0,208.0,20.0,588.0,1091.0,7.0,23.0,20.5,,,,,0,0.5024154589371981
414.0,0.0,207.0,10.0,588.0,1091.0,7.0,23.0,21.27,,,,,0,0.5
414.0,0.0,207.0,15.0,588.0,1091.0,7.0,23.0,22.99,,,,,0,0.5
414.0,0.0,207.0,20.0,588.0,1091.0,7.0,23.0,23.06,,,,,0,0.5
414.0,0.0,208.0,10.0,588.0,1091.0,28.0,23.0,39.67,,,,,0,0.5024154589371981
414.0,0.0,208.0,15.0,588.0,1091.0,28.0,23.0,45.34,,,,,0,0.5024154589371981
414.0,0.0,208.0,20.0,588.0,1091.0,28.0,23.0,37.64,,,,,0,0.5024154589371981
414.0,0.0,207.0,10.0,588.0,1091.0,28.0,23.0,33.8,,,,,0,0.5
414.0,0.0,207.0,15.0,588.0,1091.0,28.0,23.0,39.02,,,,,0,0.5
414.0,0.0,207.0,20.0,588.0,1091.0,28.0,23.0,46.69,,,,,0,0.5
414.0,0.0,208.0,20.0,588.0,1091.0,7.0,60.0,40.73,,,,,0,0.5024154589371981
414.0,0.0,207.0,10.0,588.0,1091.0,7.0,60.0,42.91,,,,,0,0.5
414.0,0.0,207.0,15.0,588.0,1091.0,7.0,60.0,41.2,,,,,0,0.5
414.0,0.0,207.0,20.0,588.0,1091.0,7.0,60.0,37.69,,,,,0,0.5
414.0,0.0,207.0,15.0,588.0,1091.0,7.0,60.0,38.85,,,,,0,0.5
414.0,0.0,207.0,20.0,588.0,1091.0,7.0,60.0,39.27,,,,,0,0.5
414.0,0.0,208.0,10.0,588.0,1091.0,28.0,60.0,46.67,,,,,0,0.5024154589371981
414.0,0.0,208.0,15.0,588.0,1091.0,28.0,60.0,54.4,,,,,0,0.5024154589371981
414.0,0.0,208.0,20.0,588.0,1091.0,28.0,60.0,43.42,,,,,0,0.5024154589371981
414.0,0.0,207.0,10.0,588.0,1091.0,28.0,60.0,40.09,,,,,0,0.5
414.0,0.0,207.0,15.0,588.0,1091.0,28.0,60.0,48.18,,,,,0,0.5
414.0,0.0,207.0,20.0,588.0,1091.0,28.0,60.0,49.5,,,,,0,0.5
390.0,0.0,210.0,8.0,720.0,1080.0,28.0,28.0,56.4,,,,,0,0.5384615384615384
380.0,0.0,205.0,14.0,734.0,1045.0,28.0,27.0,34.15,,,,,0,0.5394736842105263
488.0,0.0,205.0,16.0,639.0,1045.0,28.0,27.0,45.9,,,,,0,0.42008196721311475
428.6,36.0,171.34,14.0,630.0,1170.0,3.0,27.0,21.4,,,,,0,0.4837610825944937
428.6,36.0,171.34,14.0,630.0,1170.0,7.0,27.0,33.2,,,,,0,0.4837610825944937
428.6,36.0,171.34,14.0,630.0,1170.0,28.0,27.0,47.6,,,,,0,0.4837610825944937
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,56.69,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,58.48,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,52.01,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,58.31,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,60.25,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,60.8,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,61.17,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,58.2,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,60.07,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,62.34,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,62.82,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,63.15,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,61.05,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,62.07,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,3.0,80.0,59.57,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,60.61,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,61.84,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,55.95,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,60.61,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,62.3,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,64.71,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,65.1,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,63.41,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,64.74,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,66.68,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,67.17,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,67.96,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,65.4,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,66.42,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,7.0,80.0,63.92,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,66.21,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,67.81,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,65.46,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,68.82,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,72.0,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,73.31,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,74.48,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,72.36,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,70.71,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,73.75,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,75.2,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,76.97,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,74.88,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,75.9,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,28.0,80.0,73.4,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,71.62,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,72.47,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,69.01,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,73.3,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,75.52,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,78.52,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,79.82,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,76.47,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,75.2,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,79.72,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,80.04,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,82.76,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,79.23,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,80.25,,,,,0,0.4
500.0,0.0,200.0,14.0,672.0,975.0,91.0,80.0,77.75,,,,,0,0.4
400.0,0.0,147.2,8.0,650.0,1250.0,3.0,60.0,18.8,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,3.0,60.0,19.82,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,3.0,60.0,20.72,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,3.0,60.0,21.1,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,3.0,60.0,21.11,,,,,0,0.368
400.0,0.0,220.8,12.0,650.0,1250.0,3.0,60.0,21.48,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,3.0,60.0,21.74,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,3.0,60.0,21.76,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,3.0,60.0,21.88,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,3.0,60.0,22.0,,,,,0,0.552
400.0,0.0,294.4,16.0,650.0,1250.0,3.0,60.0,22.12,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,3.0,60.0,22.13,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,3.0,60.0,22.26,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,3.0,60.0,22.76,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,3.0,60.0,22.77,,,,,0,0.736
400.0,0.0,147.2,8.0,650.0,1250.0,7.0,60.0,25.59,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,7.0,60.0,26.99,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,7.0,60.0,28.27,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,7.0,60.0,28.79,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,7.0,60.0,28.65,,,,,0,0.368
400.0,0.0,220.8,12.0,650.0,1250.0,7.0,60.0,29.29,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,7.0,60.0,29.43,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,7.0,60.0,29.55,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,7.0,60.0,29.6,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,7.0,60.0,30.19,,,,,0,0.552
400.0,0.0,294.4,16.0,650.0,1250.0,7.0,60.0,30.07,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,7.0,60.0,30.33,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,7.0,60.0,30.33,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,7.0,60.0,31.09,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,7.0,60.0,30.83,,,,,0,0.736
400.0,0.0,147.2,8.0,650.0,1250.0,28.0,60.0,34.15,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,28.0,60.0,35.69,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,28.0,60.0,37.49,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,28.0,60.0,38.13,,,,,0,0.368
400.0,0.0,147.2,8.0,650.0,1250.0,28.0,60.0,38.37,,,,,0,0.368
400.0,0.0,220.8,12.0,650.0,1250.0,28.0,60.0,39.01,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,28.0,60.0,39.27,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,28.0,60.0,39.41,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,28.0,60.0,39.65,,,,,0,0.552
400.0,0.0,220.8,12.0,650.0,1250.0,28.0,60.0,40.17,,,,,0,0.552
400.0,0.0,294.4,16.0,650.0,1250.0,28.0,60.0,40.17,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,28.0,60.0,40.29,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,28.0,60.0,40.55,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,28.0,60.0,41.19,,,,,0,0.736
400.0,0.0,294.4,16.0,650.0,1250.0,28.0,60.0,41.07,,,,,0,0.736
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,37.88,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,27.78,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,25.97,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,27.55,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,27.69,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,29.86,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,7.0,60.0,29.64,,,,,0,0.42276543209876544
405.0,29.46,141.76,13.0,683.13,1268.66,28.0,60.0,41.27,,,,,0,0.42276543209876544
